Store,SKU,PN,URL,display_size,display_resolution,touchscreen,processor_brand,processor_family,processor_model,processor_speed,processor_cores,operating_system,storage_capacity,std_ram
Staples.com,1981656,3953287,http://www.staples.com/HP-600-G1-Intel-Core-i3-4160-500GB-SATA-4GB-Microsoft-Windows-8-1-Professional-Small-Form-Factor/product_1981656,,,,,,,,,,,
PcConnection,15915107,57317182,http://www.pcconnection.com/product/lenovo-desktop-aio-pentium-dc-g2030-3.0ghz-3mb-6gb-1tb-23/57317182/15915107?cac=Result,,,,,,,,,,,
Staples.com,278547,57321121,http://www.staples.com/Lenovo-H515-Desktop-PC/product_278547,,,,,,,,,,,
Staples.com,575428,57323430,http://www.staples.com/Lenovo-C365-All-in-One-195-Touchscreen-Desktop-PC/product_575428,,,,,,,,,,,
Staples.com,575429,57323824,http://www.staples.com/Lenovo-C460-All-in-One-21-5-Touchscreen-Desktop-PC/product_575429,,,,,,,,,,,
Staples.com,1101632,57327364,http://www.staples.com/Lenovo-23-Inch-Touch-Screen-All-in-One-Desktop-Computer-C560-/product_1101632,,,,,,,,,,,
PcConnection,17364513,57328086,http://www.pcconnection.com/product/lenovo-h515s-tower-e1-4gb-1tb/57328086/17364513?cac=Result,,,,,,,,,,,
Staples.com,1101633,57329010,http://www.staples.com/Lenovo-23-Inch-All-in-One-Desktop-Computer-C560-/product_1101633,,,,,,,,,,,
OfficeDepot.com,468316,57330818,http://www.officedepot.com/a/products/468316/Lenovo-K450e-Desktop-Computer-Intel-Core/,,,,,,,,,,,
PcConnection,16760768,673742455,http://www.pcconnection.com/product/dell-optiplex-7010-sff-core-i3-3220-3.3ghz-4gb-250gb-hd2500-dvd-rw-gbe-w7hp/673742455/16760768?cac=Result,,,,,,,,,,,
PcConnection,17395900,682956031,http://www.pcconnection.com/product/dell-precision-t3610-mt-xeon-qc-e5-1620-v2-3.7ghz-16gb-500gb-k2000-dvd-rw-gbe-w7p64-w8.1p/682956031/17395900?cac=Result,,,,,,,,,,,
PcConnection,17982362,693202323,http://www.pcconnection.com/product/dell-optiplex-3020-mt-core-i5-4570-3.2ghz-4gb-500gb-hd4600-dvd-rw-gbe-w7p/693202323/17982362?cac=Result,,,,,,,,,,,
PcConnection,18113311,695085393,http://www.pcconnection.com/product/dell-optiplex-3030-aio-core-i3-4130-3.4ghz-4gb-500gb-dvd-rw-wc-19.5-hd-w7p64-w8.1p/695085393/18113311?cac=Result,,,,,,,,,,,
PcConnection,18186641,697405234,http://www.pcconnection.com/product/dell-optiplex-7020-sff-core-i5-4590-3.3ghz-4gb-500gb-hd4600-dvd-rw-gbe-w7p64-w8.1p-19-monitor/697405234/18186641?cac=Result,,,,,,,,,,,
PcConnection,18464073,700511326,http://www.pcconnection.com/product/dell-optiplex-7020-3.5ghz-core-i3-4gb-ram-500gb-hard-drive/700511326/18464073?cac=Result,,,,,,,,,,,
PcConnection,18464073,700511326,http://www.pcconnection.com/product/dell-optiplex-7020-3.5ghz-core-i3-4gb-ram-500gb-hard-drive/700511326/18464073?cac=Result,,,,,,,,,,,
PcConnection,18546600,701630232,http://www.pcconnection.com/product/dell-precision-t3610-xeon-qc-e5-1620-v2-3.7ghz-16gb-500gb-nvs510-dvd-rw-gbe-w7p64-w8.1p/701630232/18546600?cac=Result,,,,,,,,,,,
PcConnection,19505412,703254262,http://www.pcconnection.com/product/dell-optiplex-9020-mt-core-i7-4790-3.6ghz-16gb-256gb-ssd-gtx745-dvd-rw-gbe-w7p64/703254262/19505412?cac=Result,,,,,,,,,,,
PcConnection,19697021,705157435,http://www.pcconnection.com/product/dell-optiplex-9020-micro-core-i7-4785t-2.2ghz-8gb-256gb-ssd-hd4600-gbe-w7p64-w8.1p/705157435/19697021?cac=Result,,,,,,,,,,,
PcConnection,19697004,705157439,http://www.pcconnection.com/product/dell-optiplex-9020-micro-core-i7-4785t-2.2ghz-8gb-256gb-ssd-hd4600-gbe-w7p64-w8.1p/705157439/19697004?cac=Result,,,,,,,,,,,
PcConnection,30638216,712645874,http://www.pcconnection.com/product/dell-optiplex-9020-3ghz-core-i5-8gb-ram-500gb-hard-drive/712645874/30638216?cac=Result,,,,,,,,,,,
PcConnection,29488222,712645874,http://www.pcconnection.com/product/dell-optiplex-9020-3ghz-core-i5-8gb-ram-500gb-hard-drive/712645874/30638216?cac=Result,,,,,,,,,,,
PcConnection,30544914,714058511,http://www.pcconnection.com/product/dell-elon-standard-desktop-optiplex-7020-sff-core-i5-4590-3.3ghz-8gb-500gb-dvd-rw-gbe-w7p64-w8.1p/714058511/30544914?cac=Result,,,,,,,,,,,
PcConnection,17772269,05WX1W,http://www.pcconnection.com/product/dell-optiplex-3020-3.3ghz-core-i5-8gb-ram-500gb-hard-drive/05wx1w/17772269?cac=Result,,,,,,,,,,,
Staples.com,IM1XN1768,05WX1W,http://www.staples.com/Dell-Optiplex-3020-Core-I5-4590-3-3-Ghz-8-GB-500-GB-US-English-QWERTY-05WX1W-Black/product_IM1XN1768,,,,,,,,,,,
PcConnection,17772218,0CPPWJ,http://www.pcconnection.com/product/dell-optiplex-3020-3.3ghz-core-i5-4gb-ram-500gb-hard-drive/0cppwj/17772218?cac=Result,,,,,,,,,,,
Staples.com,IM1XN1763,0CPPWJ,http://www.staples.com/product_IM1XN1763,,,,,,,,,,,
PcConnection,18985101,0GCXC,http://www.pcconnection.com/product/dell-optiplex-3020-2.8ghz-pentium-4gb-ram-500gb-hard-drive/0gcxc/18985101?cac=Result,,,,,,,,,,,
OfficeDepot.com,721029,0GCXC,http://www.officedepot.com/a/products/721029/Dell-OptiPlex-3020-Desktop-Computer-Intel/,,,,,,,,,,,
Staples.com,IM1ZK4349,0GCXC,http://www.staples.com/Dell-Optiplex-3020-Pentium-G3250T-2-8-Ghz-4-GB-500-GB-0GCXC-Black/product_IM1ZK4349,,,,,,,,,,,
PcConnection,17772251,0KKYMN,http://www.pcconnection.com/product/dell-optiplex-3020-3.3ghz-core-i5-4gb-ram-500gb-hard-drive/0kkymn/17772251?cac=Result,,,,,,,,,,,
Staples.com,IM1XN1767,0KKYMN,http://www.staples.com/Dell-Optiplex-3020-Core-I5-4590-3-3-Ghz-4-GB-500-GB-US-English-QWERTY-0KKYMN-Black/product_IM1XN1767,,,,,,,,,,,
PcConnection,30819244,0P00K,http://www.pcconnection.com/product/dell-optiplex-7040-3.4ghz-core-i7-8gb-ram-500gb-hard-drive/0p00k/30819244?cac=Result,,,,,,,,,,,
PcConnection,17772226,0PWK11,http://www.pcconnection.com/product/dell-optiplex-3020-mt-core-i5-4590-3.3ghz-8gb-1tb-hd4600-dvd-rw-gbe-w7p64-w8.1p/0pwk11/17772226?cac=Result,,,,,,,,,,,
Staples.com,IM1XN1764,0PWK11,http://www.staples.com/product_IM1XN1764,,,,,,,,,,,
PcConnection,18985178,0TG4N,http://www.pcconnection.com/product/dell-optiplex-9020-2.0ghz-core-i5-8gb-ram-500gb-hard-drive/0tg4n/18985178?cac=Result,,,,,,,,,,,
Staples.com,IM1ZK4363,0TG4N,http://www.staples.com/Dell-Optiplex-9020-Core-I5-4590T-2-Ghz-8-GB-500-GB-0TG4N-Black/product_IM1ZK4363,,,,,,,,,,,
PcConnection,30983079,0TJK4,http://www.pcconnection.com/product/dell-optiplex-3240-aio-core-i5-8gb-500gb-dvd-rw-w7p/0tjk4/30983079?cac=Result,,,,,,,,,,,
PcConnection,30983079,0TJK4,http://www.pcconnection.com/product/dell-optiplex-3240-aio-core-i5-8gb-500gb-dvd-rw-w7p/0tjk4/30983079?cac=Result,,,,,,,,,,,
PcConnection,15938341,10A6000LUS,http://www.pcconnection.com/product/lenovo-thinkcentre-m93p-mt/10a6000lus/15938341?cac=Result,,,,,,,,,,,
PcConnection,15938405,10A6000UUS,http://www.pcconnection.com/product/lenovo-thinkcentre-m93p-3.4ghz-core-i7-8gb-ram-1tb-hard-drive/10a6000uus/15938405?cac=Result,,,,,,,,,,,
PcConnection,15938413,10A6000VUS,http://www.pcconnection.com/product/lenovo-thinkcentre-m93p-3.4ghz-core-i7-8gb-ram-500gb-hard-drive/10a6000vus/15938413?cac=Result,,,,,,,,,,,
PcConnection,15938333,10A6000WUS,http://www.pcconnection.com/product/lenovo-thinkcentre-m93p-3.4ghz-core-i7-4gb-ram-500gb-hard-drive/10a6000wus/15938333?cac=Result,,,,,,,,,,,
PcConnection,15938368,10A60017US,http://www.pcconnection.com/product/lenovo-thinkcentre-m93p-3.2ghz-core-i5-2gb-ram-500gb-hard-drive/10a60017us/15938368?cac=Result,,,,,,,,,,,
OfficeDepot.com,348949,10A60019US,http://www.officedepot.com/a/products/348949/Lenovo-ThinkCentre-M93p-10A60019US-Desktop-Computer/,,,,,,,,,,,
PcConnection,16262460,10A6001DUS,http://www.pcconnection.com/product/lenovo-thinkcentre-m93p-3.2ghz-core-i5-4gb-ram-500gb-hard-drive/10a6001dus/16262460?cac=Result,,,,,,,,,,,
PcConnection,16262451,10A6001FUS,http://www.pcconnection.com/product/lenovo-thinkcentre-m93p-3.2ghz-core-i5-2gb-ram-500gb-hard-drive/10a6001fus/16262451?cac=Result,,,,,,,,,,,
PcConnection,16610495,10A6001SUS,http://www.pcconnection.com/product/lenovo-thinkcentre-m93p-3.4ghz-core-i7-4gb-ram-500gb-hard-drive/10a6001sus/16610495?cac=Result,,,,,,,,,,,
PcConnection,16610508,10A6001TUS,http://www.pcconnection.com/product/lenovo-thinkcentre-m93p-3.2ghz-core-i5-4gb-ram-500gb-hard-drive/10a6001tus/16610508?cac=Result,,,,,,,,,,,
PcConnection,16880031,10A6002NUS,http://www.pcconnection.com/product/lenovo-thinkcentre-m93p-3.2ghz-core-i5-4gb-ram-500gb-hard-drive/10a6002nus/16880031?cac=Result,,,,,,,,,,,
PcConnection,16909219,10A6002PUS,http://www.pcconnection.com/product/lenovo-thinkcentre-m93p-3.4ghz-core-i7-8gb-ram-1000gb-hard-drive/10a6002pus/16909219?cac=Result,,,,,,,,,,,
OfficeDepot.com,602531,10A6002YUS,http://www.officedepot.com/a/products/602531/Lenovo-ThinkCentre-M93p-10A6002YUS-Desktop-Computer/,,,,,,,,,,,
PcConnection,18377236,10A60030US,http://www.pcconnection.com/product/lenovo-thinkcentre-m93p-3.6ghz-core-i7-4gb-ram-1tb-hard-drive/10a60030us/18377236?cac=Result,,,,,,,,,,,
PcConnection,18146577,10A6003EUS,http://www.pcconnection.com/product/lenovo-thinkcentre-m93p-3.3ghz-core-i5-4gb-ram-500gb-hard-drive/10a6003eus/18146577?cac=Result,,,,,,,,,,,
PcConnection,18146585,10A6003GUS,http://www.pcconnection.com/product/lenovo-thinkcentre-m93p-3.3ghz-core-i5-4gb-ram-1tb-hard-drive/10a6003gus/18146585?cac=Result,,,,,,,,,,,
PcConnection,18146593,10A6003HUS,http://www.pcconnection.com/product/lenovo-thinkcentre-m93p-3.3ghz-core-i5-8gb-ram-1tb-hard-drive/10a6003hus/18146593?cac=Result,,,,,,,,,,,
PcConnection,30818874,10A6003KUS,http://www.pcconnection.com/product/lenovo-thinkcentre-m93p-3.3ghz-core-i5-2gb-ram-500gb-hard-drive/10a6003kus/30818874?cac=Result,,,,,,,,,,,
PcConnection,31086185,10A6S1BE01,http://www.pcconnection.com/product/lenovo-thinkcentre-m93p-tower/10a6s1be01/31086185?cac=Result,,,,,,,,,,,
PcConnection,31086185,10A6S1BE01,http://www.pcconnection.com/product/lenovo-thinkcentre-m93p-tower/10a6s1be01/31086185?cac=Result,,,,,,,,,,,
PcConnection,18172812,10A7000BLS,http://www.pcconnection.com/product/lenovo-thinkcentre-m93p-core-i5-4570-4gb-500gb/10a7000bls/18172812?cac=Result,,,,,,,,,,,
PcConnection,18172821,10A7000CLS,http://www.pcconnection.com/product/lenovo-thinkcentre-m93p-core-i5-4670-4gb-500gb/10a7000cls/18172821?cac=Result,,,,,,,,,,,
PcConnection,15938472,10A7000CUS,http://www.pcconnection.com/product/lenovo-topseller-thinkcentre-m93p-3.4ghz-core-i5-4gb-ram-500gb-8gb-hard-drive/10a7000cus/15938472?cac=Result,,,,,,,,,,,
PcConnection,15938448,10A7000DUS,http://www.pcconnection.com/product/lenovo-topseller-thinkcentre-m93p-3.4ghz-core-i7-4gb-ram-1tb-hard-drive/10a7000dus/15938448?cac=Result,,,,,,,,,,,
PcConnection,15938464,10A7000EUS,http://www.pcconnection.com/product/lenovo-topseller-thinkcentre-m93p-3.4ghz-core-i7-8gb-ram-500gb-8gb-hard-drive/10a7000eus/15938464?cac=Result,,,,,,,,,,,
PcConnection,15938456,10A7000GUS,http://www.pcconnection.com/product/lenovo-topseller-thinkcentre-m93p-3.4ghz-core-i5-8gb-ram-500gb-8gb-hard-drive/10a7000gus/15938456?cac=Result,,,,,,,,,,,
Staples.com,399620,10A7000QUS,http://www.staples.com/Lenovo-ThinkCentre-M93p-10A7000QUS-Intel-Quad-Core-i7-Processor-1-TB-HDD-8-GB-RAM-Windows-7-Professional-64-bit-Desktop-PC/product_399620,,,,,,,,,,,
PcConnection,16388206,10A7000TUS,http://www.pcconnection.com/product/lenovo-topseller-thinkcentre-m93p-3.2ghz-core-i5-4gb-ram-128gb-hard-drive/10a7000tus/16388206?cac=Result,,,,,,,,,,,
PcConnection,16388193,10A7000UUS,http://www.pcconnection.com/product/lenovo-topseller-thinkcentre-m93p-3.4ghz-core-i7-8gb-ram-180gb-hard-drive/10a7000uus/16388193?cac=Result,,,,,,,,,,,
PcConnection,16879785,10A70028US,http://www.pcconnection.com/product/lenovo-topseller-thinkcentre-m93p-3.2ghz-core-i5-4gb-ram-500gb-hard-drive/10a70028us/16879785?cac=Result,,,,,,,,,,,
PcConnection,16909260,10A70029US,http://www.pcconnection.com/product/lenovo-topseller-thinkcentre-m93p-3.4ghz-core-i7-8gb-ram-500gb-hard-drive/10a70029us/16909260?cac=Result,,,,,,,,,,,
PcConnection,16909227,10A7002AUS,http://www.pcconnection.com/product/lenovo-topseller-thinkcentre-m93p-3.4ghz-core-i7-8gb-ram-1000gb-hard-drive/10a7002aus/16909227?cac=Result,,,,,,,,,,,
PcConnection,17538931,10A7003CUS,http://www.pcconnection.com/product/scratch-dent-lenovo-thinkcentre-m93p-mt-core-i7-4770-3.4ghz-8gb-256gb-ssd-opal-hd7450-dvd-rw-gbe-w7p64-w8.1p/10a7003cus/31003052?cac=Result,,,,,,,,,,,
PcConnection,18660867,10A7003PUS,http://www.pcconnection.com/product/lenovo-topseller-thinkcentre-m93p-3.3ghz-core-i5-4gb-ram-500gb-hard-drive/10a7003pus/18660867?cac=Result,,,,,,,,,,,
PcConnection,18401380,10A7003QUS,http://www.pcconnection.com/product/lenovo-topseller-thinkcentre-m93p-3.3ghz-core-i5-4gb-ram-500gb-hard-drive/10a7003qus/18401380?cac=Result,,,,,,,,,,,
Staples.com,1924602,10A7003QUS,http://www.staples.com/Lenovo-ThinkCentre-M93p-500-GB-3-3-GHz-4-GB-Windows-Desktop/product_1924602,,,,,,,,,,,
OfficeDepot.com,552095,10A7003RUS,http://www.officedepot.com/a/products/552095/Lenovo-ThinkCentre-M93p-10A7003RUS-Desktop-Computer/,,,,,,,,,,,
PcConnection,18172839,10A7003SUS,http://www.pcconnection.com/product/lenovo-topseller-thinkcentre-m93p-3.6ghz-core-i7-8gb-ram-1tb-hard-drive/10a7003sus/18172839?cac=Result,,,,,,,,,,,
OfficeDepot.com,816209,10A7003SUS,http://www.officedepot.com/a/products/816209/Lenovo-ThinkCentre-M93p-10A7003SUS-Desktop-Computer/,,,,,,,,,,,
Staples.com,1924607,10A7003SUS,http://www.staples.com/Lenovo-ThinkCentre-M93p-1-TB-3-6-GHz-8-GB-Windows-Desktop/product_1924607,,,,,,,,,,,
PcConnection,18172847,10A7003TUS,http://www.pcconnection.com/product/lenovo-topseller-thinkcentre-m93p-3.6ghz-core-i7-8gb-ram-256gb-hard-drive/10a7003tus/18172847?cac=Result,,,,,,,,,,,
PcConnection,18573456,10A7003UUS,http://www.pcconnection.com/product/lenovo-topseller-thinkcentre-m93p-3.6ghz-core-i7-8gb-ram-1tb-hard-drive/10a7003uus/18573456?cac=Result,,,,,,,,,,,
PcConnection,30935624,10A7005EUS,http://www.pcconnection.com/product/lenovo-topseller-thinkcentre-m93p-mt-core-i5-4590-3.3ghz-8gb-500gb-dvd-sm-gbe-bgn-bt-w7p64-w8.1p/10a7005eus/30935624?cac=Result,,,,,,,,,,,
PcConnection,15938552,10A8000XUS,http://www.pcconnection.com/product/lenovo-thinkcentre-m93p-3.2ghz-core-i5-8gb-ram-1tb-hard-drive/10a8000xus/15938552?cac=Result,,,,,,,,,,,
OfficeDepot.com,348967,10A8001HUS,http://www.officedepot.com/a/products/348967/Lenovo-ThinkCentre-M93p-10A8001HUS-Desktop-Computer/,,,,,,,,,,,
PcConnection,16610516,10A8002CUS,http://www.pcconnection.com/product/lenovo-thinkcentre-m93p-3.2ghz-core-i5-4gb-ram-500gb-hard-drive/10a8002cus/16610516?cac=Result,,,,,,,,,,,
PcConnection,16610524,10A8002DUS,http://www.pcconnection.com/product/lenovo-thinkcentre-m93p-3.4ghz-core-i7-4gb-ram-500gb-hard-drive/10a8002dus/16610524?cac=Result,,,,,,,,,,,
PcConnection,16880049,10A80037US,http://www.pcconnection.com/product/lenovo-thinkcentre-m93p-3.2ghz-core-i5-4gb-ram-500gb-hard-drive/10a80037us/16880049?cac=Result,,,,,,,,,,,
PcConnection,16909251,10A80038US,http://www.pcconnection.com/product/lenovo-thinkcentre-m93p-3.4ghz-core-i7-8gb-ram-1000gb-hard-drive/10a80038us/16909251?cac=Result,,,,,,,,,,,
PcConnection,23730778,10A80049US,http://www.pcconnection.com/product/lenovo-thinkcentre-m93p-3.6ghz-core-i7-4gb-ram-1tb-hard-drive/10a80049us/23730778?cac=Result,,,,,,,,,,,
PcConnection,18146606,10A8004GUS,http://www.pcconnection.com/product/lenovo-thinkcentre-m93p-3.3ghz-core-i5-4gb-ram-500gb-hard-drive/10a8004gus/18146606?cac=Result,,,,,,,,,,,
PcConnection,18146614,10A8004HUS,http://www.pcconnection.com/product/lenovo-thinkcentre-m93p-3.3ghz-core-i5-4gb-ram-1tb-hard-drive/10a8004hus/18146614?cac=Result,,,,,,,,,,,
PcConnection,18146569,10A8004JUS,http://www.pcconnection.com/product/lenovo-thinkcentre-m93p-3.3ghz-core-i5-4gb-ram-256gb-hard-drive/10a8004jus/18146569?cac=Result,,,,,,,,,,,
PcConnection,30818866,10A8004YUS,http://www.pcconnection.com/product/lenovo-thinkcentre-m93p-3.3ghz-core-i5-2gb-ram-500gb-hard-drive/10a8004yus/30818866?cac=Result,,,,,,,,,,,
PcConnection,15938675,10A9000HUS,http://www.pcconnection.com/product/lenovo-topseller-thinkcentre-m93p-3.2ghz-core-i5-4gb-ram-500gb-hard-drive/10a9000hus/15938675?cac=Result,,,,,,,,,,,
PcConnection,15938683,10A9000JUS,http://www.pcconnection.com/product/lenovo-topseller-thinkcentre-m93p-3.4ghz-core-i5-4gb-ram-500gb-8gb-hard-drive/10a9000jus/15938683?cac=Result,,,,,,,,,,,
PcConnection,15938691,10A9000KUS,http://www.pcconnection.com/product/lenovo-topseller-thinkcentre-m93p-3.4ghz-core-i7-4gb-ram-1tb-hard-drive/10a9000kus/15938691?cac=Result,,,,,,,,,,,
PcConnection,15938608,10A9000LUS,http://www.pcconnection.com/product/lenovo-topseller-thinkcentre-m93p-3.4ghz-core-i7-8gb-ram-500gb-8gb-hard-drive/10a9000lus/15938608?cac=Result,,,,,,,,,,,
PcConnection,15938616,10A9000MUS,http://www.pcconnection.com/product/lenovo-topseller-thinkcentre-m93p-3.4ghz-core-i7-8gb-ram-500gb-8gb-hard-drive/10a9000mus/15938616?cac=Result,,,,,,,,,,,
PcConnection,15938641,10A9000NUS,http://www.pcconnection.com/product/lenovo-topseller-thinkcentre-m93p-3.4ghz-core-i7-4gb-ram-1tb-hard-drive/10a9000nus/15938641?cac=Result,,,,,,,,,,,
PcConnection,15938624,10A9000PUS,http://www.pcconnection.com/product/lenovo-topseller-thinkcentre-m93p-3.4ghz-core-i7-4gb-ram-500gb-hard-drive/10a9000pus/15938624?cac=Result,,,,,,,,,,,
PcConnection,15938632,10A9000QUS,http://www.pcconnection.com/product/lenovo-topseller-thinkcentre-m93p-3.4ghz-core-i5-8gb-ram-500gb-8gb-hard-drive/10a9000qus/15938632?cac=Result,,,,,,,,,,,
Staples.com,399638,10A9000SUS,http://www.staples.com/Lenovo-ThinkCentre-M93p-10A9000SUS-Intel-Quad-Core-i5-Processor-500-GB-HDD-4-GB-RAM-Windows-7-Professional-64-bit-Desktop-PC/product_399638,,,,,,,,,,,
Staples.com,399742,10A90014US,http://www.staples.com/Lenovo-ThinkCentre-M93p-10A90014US-Intel-Quad-Core-i7-Processor-1-TB-HDD-8-GB-RAM-Windows-7-Professional-64-bit-Desktop-PC/product_399742,,,,,,,,,,,
PcConnection,16388231,10A90017US,http://www.pcconnection.com/product/lenovo-topseller-thinkcentre-m93p-3.2ghz-core-i5-4gb-ram-128gb-hard-drive/10a90017us/16388231?cac=Result,,,,,,,,,,,
PcConnection,17682079,10A9002CUS,http://www.pcconnection.com/product/lenovo-topseller-thinkcentre-m93p-3.4ghz-core-i5-4gb-ram-500gb-8gb-hard-drive/10a9002cus/17682079?cac=Result,,,,,,,,,,,
PcConnection,16879793,10A9002TUS,http://www.pcconnection.com/product/lenovo-topseller-thinkcentre-m93p-3.2ghz-core-i5-4gb-ram-500gb-hard-drive/10a9002tus/16879793?cac=Result,,,,,,,,,,,
PcConnection,16909243,10A9002VUS,http://www.pcconnection.com/product/lenovo-topseller-thinkcentre-m93p-3.4ghz-core-i7-8gb-ram-1000gb-hard-drive/10a9002vus/16909243?cac=Result,,,,,,,,,,,
PcConnection,17077354,10A90034US,http://www.pcconnection.com/product/lenovo-topseller-thinkcentre-m93p-3.2ghz-core-i5-4gb-ram-500gb-hard-drive/10a90034us/17077354?cac=Result,,,,,,,,,,,
PcConnection,18573464,10A90045US,http://www.pcconnection.com/product/lenovo-topseller-thinkcentre-m93p-3.3ghz-core-i5-4gb-ram-500gb-hard-drive/10a90045us/18573464?cac=Result,,,,,,,,,,,
OfficeDepot.com,972561,10A90045US,http://www.officedepot.com/a/products/972561/Lenovo-ThinkCentre-M93p-10A90045US-Desktop-Computer/,,,,,,,,,,,
Staples.com,IM1ZH2169,10A90045US,http://www.staples.com/Lenovo-DT-M93p-Series-10A90045US-Intel-Core-i5-3-30GHz-500GB-SATA-4GB-Windows-8-1-Pro-Desktop-PC/product_IM1ZH2169,,,,,,,,,,,
PcConnection,24400674,10A90046US,http://www.pcconnection.com/product/lenovo-topseller-thinkcentre-m93p-3.3ghz-core-i5-4gb-ram-1tb-hard-drive/10a90046us/24400674?cac=Result,,,,,,,,,,,
OfficeDepot.com,891314,10A90046US,http://www.officedepot.com/a/products/891314/Lenovo-ThinkCentre-M93p-10A90046US-Desktop-Computer/,,,,,,,,,,,
PcConnection,18925167,10A90047US,http://www.pcconnection.com/product/lenovo-topseller-thinkcentre-m93p-3.6ghz-core-i7-4gb-ram-1tb-hard-drive/10a90047us/18925167?cac=Result,,,,,,,,,,,
PcConnection,18172855,10A90048US,http://www.pcconnection.com/product/lenovo-topseller-thinkcentre-m93p-3.6ghz-core-i7-8gb-ram-1tb-hard-drive/10a90048us/18172855?cac=Result,,,,,,,,,,,
Staples.com,IM1YP8001,10A90048US,http://www.staples.com/Lenovo-DT-M93p-Series-10A90048US-Intel-Core-i7-3-60GHz-1TB-SATA-600-8GB-Windows-7-Pro-Desktop-PC/product_IM1YP8001,,,,,,,,,,,
OfficeDepot.com,295577,10A90048US,http://www.officedepot.com/a/products/295577/Lenovo-ThinkCentre-M93p-10A90048US-Desktop-Computer/,,,,,,,,,,,
PcConnection,18172871,10A9004AUS,http://www.pcconnection.com/product/lenovo-topseller-thinkcentre-m93p-3.3ghz-core-i5-4gb-ram-500gb-hard-drive/10a9004aus/18172871?cac=Result,,,,,,,,,,,
PcConnection,18172880,10A9004BUS,http://www.pcconnection.com/product/lenovo-topseller-thinkcentre-m93p-3.3ghz-core-i5-4gb-ram-1tb-hard-drive/10a9004bus/18172880?cac=Result,,,,,,,,,,,
OfficeDepot.com,888964,10A9004BUS,http://www.officedepot.com/a/products/888964/Lenovo-ThinkCentre-M93p-10A9004BUS-Desktop-Computer/,,,,,,,,,,,
PcConnection,18172898,10A9004CUS,http://www.pcconnection.com/product/lenovo-topseller-thinkcentre-m93p-3.3ghz-core-i5-4gb-ram-1tb-hard-drive/10a9004cus/18172898?cac=Result,,,,,,,,,,,
PcConnection,30935608,10A90075US,http://www.pcconnection.com/product/lenovo-topseller-thinkcentre-m93p-sff-pro-core-i7-4790-3.6ghz-8gb-1tb-hd4600-dvd-sm-gbe-bgn-bt-w7p64-w8.1p/10a90075us/30935608?cac=Result,,,,,,,,,,,
PcConnection,30935616,10A90076US,http://www.pcconnection.com/product/lenovo-topseller-thinkcentre-m93p-sff-pro-core-i5-4590-3.3ghz-8gb-500gb-hd4600-dvd-sm-gbe-w7p64-w8.1p/10a90076us/30935616?cac=Result,,,,,,,,,,,
PcConnection,15998694,10AA001YUS,http://www.pcconnection.com/product/lenovo-thinkcentre-m93p-2.9ghz-core-i5-2gb-ram-320gb-hard-drive/10aa001yus/15998694?cac=Result,,,,,,,,,,,
PcConnection,15998715,10AA0020US,http://www.pcconnection.com/product/lenovo-thinkcentre-m93p-2.9ghz-core-i5-4gb-ram-500gb-hard-drive/10aa0020us/15998715?cac=Result,,,,,,,,,,,
PcConnection,16048455,10AA0023US,http://www.pcconnection.com/product/lenovo-thinkcentre-m93p-2.9ghz-core-i5-4gb-ram-500gb-hard-drive/10aa0023us/16048455?cac=Result,,,,,,,,,,,
PcConnection,16048439,10AA0024US,http://www.pcconnection.com/product/lenovo-thinkcentre-m93p-2.0ghz-core-i7-4gb-ram-500gb-hard-drive/10aa0024us/16048439?cac=Result,,,,,,,,,,,
PcConnection,16048447,10AA0025US,http://www.pcconnection.com/product/lenovo-thinkcentre-m93p-2.0ghz-core-i7-4gb-ram-500gb-hard-drive/10aa0025us/16048447?cac=Result,,,,,,,,,,,
PcConnection,16280086,10AA0027US,http://www.pcconnection.com/product/lenovo-thinkcentre-m93p-2.0ghz-core-i7-4gb-ram-500gb-8gb-hard-drive/10aa0027us/16280086?cac=Result,,,,,,,,,,,
PcConnection,16280051,10AA0028US,http://www.pcconnection.com/product/lenovo-thinkcentre-m93p-2.9ghz-core-i5-4gb-ram-500gb-8gb-hard-drive/10aa0028us/16280051?cac=Result,,,,,,,,,,,
PcConnection,16280107,10AA0029US,http://www.pcconnection.com/product/lenovo-thinkcentre-m93p-2.9ghz-core-i5-4gb-ram-500gb-8gb-hard-drive/10aa0029us/16280107?cac=Result,,,,,,,,,,,
PcConnection,16280094,10AA002AUS,http://www.pcconnection.com/product/lenovo-thinkcentre-m93p-2.0ghz-core-i7-4gb-ram-500gb-8gb-hard-drive/10aa002aus/16280094?cac=Result,,,,,,,,,,,
PcConnection,16280078,10AA002BUS,http://www.pcconnection.com/product/lenovo-thinkcentre-m93p-2.0ghz-core-i7-4gb-ram-500gb-hard-drive/10aa002bus/16280078?cac=Result,,,,,,,,,,,
PcConnection,16280060,10AA002CUS,http://www.pcconnection.com/product/lenovo-thinkcentre-m93p-2.9ghz-core-i5-4gb-ram-500gb-hard-drive/10aa002cus/16280060?cac=Result,,,,,,,,,,,
PcConnection,16388257,10AA002RUS,http://www.pcconnection.com/product/lenovo-thinkcentre-m93p-2.9ghz-core-i5-4gb-ram-500gb-hard-drive/10aa002rus/16388257?cac=Result,,,,,,,,,,,
